time,type,key,key_code,alt_key,ctrl_key,meta_key,shift_key,is_repeat,range_start,range_end
228693,down,d,KeyD,false,false,false,false,false,739,739
228697,input,"d",insertText,false,false,false,false,false,740,740
228802,down," ",Space,false,false,false,false,false,740,740
228804,input," ",insertText,false,false,false,false,false,741,741
228824,up,d,KeyD,false,false,false,false,false,741,741
228907,down,b,KeyB,false,false,false,false,false,741,741
228910,input,"b",insertText,false,false,false,false,false,742,742
228917,up," ",Space,false,false,false,false,false,742,742
228991,down,e,KeyE,false,false,false,false,false,742,742
228993,input,"e",insertText,false,false,false,false,false,743,743
229000,up,b,KeyB,false,false,false,false,false,743,743
229078,down," ",Space,false,false,false,false,false,743,743
229080,input," ",insertText,false,false,false,false,false,744,744
229136,up,e,KeyE,false,false,false,false,false,744,744
229198,up," ",Space,false,false,false,false,false,744,744
229956,down,s,KeyS,false,false,false,false,false,744,744
229958,input,"s",insertText,false,false,false,false,false,745,745
230047,down,o,KeyO,false,false,false,false,false,745,745
230050,input,"o",insertText,false,false,false,false,false,746,746
230048,up,s,KeyS,false,false,false,false,false,746,746
230139,up,o,KeyO,false,false,false,false,false,746,746
230287,down,w,KeyW,false,false,false,false,false,746,746
230290,input,"w",insertText,false,false,false,false,false,747,747
230429,up,w,KeyW,false,false,false,false,false,747,747
230713,down,Backspace,Backspace,false,false,false,false,false,747,747
230716,input,"",deleteContentBackward,false,false,false,false,false,746,746
230781,up,Backspace,Backspace,false,false,false,false,false,746,746
230796,down,f,KeyF,false,false,false,false,false,746,746
230798,input,"f",insertText,false,false,false,false,false,747,747
230876,up,f,KeyF,false,false,false,false,false,747,747
230983,down,t,KeyT,false,false,false,false,false,747,747
230986,input,"t",insertText,false,false,false,false,false,748,748
231095,down," ",Space,false,false,false,false,false,748,748
231097,input," ",insertText,false,false,false,false,false,749,749
231129,up,t,KeyT,false,false,false,false,false,749,749
231178,down,a,KeyA,false,false,false,false,false,749,749
231180,input,"a",insertText,false,false,false,false,false,750,750
231223,up," ",Space,false,false,false,false,false,750,750
231259,up,a,KeyA,false,false,false,false,false,750,750
231277,down,n,KeyN,false,false,false,false,false,750,750
231279,input,"n",insertText,false,false,false,false,false,751,751
231353,down,d,KeyD,false,false,false,false,false,751,751
231356,input,"d",insertText,false,false,false,false,false,752,752
231359,up,n,KeyN,false,false,false,false,false,752,752
231439,down," ",Space,false,false,false,false,false,752,752
231442,input," ",insertText,false,false,false,false,false,753,753
231459,up,d,KeyD,false,false,false,false,false,753,753
231551,down,m,KeyM,false,false,false,false,false,753,753
231554,input,"m",insertText,false,false,false,false,false,754,754
231557,up," ",Space,false,false,false,false,false,754,754
231610,up,m,KeyM,false,false,false,false,false,754,754
231714,down,u,KeyU,false,false,false,false,false,754,754
231716,input,"u",insertText,false,false,false,false,false,755,755
231808,up,u,KeyU,false,false,false,false,false,755,755
231849,down,s,KeyS,false,false,false,false,false,755,755
231852,input,"s",insertText,false,false,false,false,false,756,756
231947,up,s,KeyS,false,false,false,false,false,756,756
231986,down,h,KeyH,false,false,false,false,false,756,756
231989,input,"h",insertText,false,false,false,false,false,757,757
232039,up,h,KeyH,false,false,false,false,false,757,757
232110,down,y,KeyY,false,false,false,false,false,757,757
232112,input,"y",insertText,false,false,false,false,false,758,758
232154,up,y,KeyY,false,false,false,false,false,758,758
232328,down,.,Period,false,false,false,false,false,758,758
232330,input,".",insertText,false,false,false,false,false,759,759
232393,up,.,Period,false,false,false,false,false,759,759
232429,down," ",Space,false,false,false,false,false,759,759
232431,input," ",insertText,false,false,false,false,false,760,760
232515,up," ",Space,false,false,false,false,false,760,760
232568,down,Shift,ShiftLeft,false,false,false,true,false,760,760
232769,down,A,KeyA,false,false,false,true,false,760,760
232772,input,"A",insertText,false,false,false,false,false,761,761
232829,up,A,KeyA,false,false,false,true,false,761,761
232831,up,Shift,ShiftLeft,false,false,false,false,false,761,761
233715,down,Backspace,Backspace,false,false,false,false,false,761,761
233718,input,"",deleteContentBackward,false,false,false,false,false,760,760
233763,up,Backspace,Backspace,false,false,false,false,false,760,760
234072,down,p,KeyP,false,false,false,false,false,760,760
234076,input,"p",insertText,false,false,false,false,false,761,761
234134,up,p,KeyP,false,false,false,false,false,761,761
234350,down,Backspace,Backspace,false,false,false,false,false,761,761
234354,input,"",deleteContentBackward,false,false,false,false,false,760,760
234397,up,Backspace,Backspace,false,false,false,false,false,760,760
234558,down,m,KeyM,false,false,false,false,false,760,760
234561,input,"m",insertText,false,false,false,false,false,761,761
234642,down,o,KeyO,false,false,false,false,false,761,761
234644,input,"o",insertText,false,false,false,false,false,762,762
234700,up,m,KeyM,false,false,false,false,false,762,762
234765,up,o,KeyO,false,false,false,false,false,762,762
234778,down,r,KeyR,false,false,false,false,false,762,762
234780,input,"r",insertText,false,false,false,false,false,763,763
234960,up,r,KeyR,false,false,false,false,false,763,763
235192,down,Backspace,Backspace,false,false,false,false,false,763,763
235194,input,"",deleteContentBackward,false,false,false,false,false,762,762
235246,up,Backspace,Backspace,false,false,false,false,false,762,762
235322,down,Backspace,Backspace,false,false,false,false,false,762,762
235324,input,"",deleteContentBackward,false,false,false,false,false,761,761
235380,up,Backspace,Backspace,false,false,false,false,false,761,761
235447,down,Backspace,Backspace,false,false,false,false,false,761,761
235450,input,"",deleteContentBackward,false,false,false,false,false,760,760
235513,up,Backspace,Backspace,false,false,false,false,false,760,760
235652,down,p,KeyP,false,false,false,false,false,760,760
235655,input,"p",insertText,false,false,false,false,false,761,761
235716,up,p,KeyP,false,false,false,false,false,761,761
235901,down,Backspace,Backspace,false,false,false,false,false,761,761
235904,input,"",deleteContentBackward,false,false,false,false,false,760,760
235949,up,Backspace,Backspace,false,false,false,false,false,760,760
236020,down,Backspace,Backspace,false,false,false,false,false,760,760
236023,input,"",deleteContentBackward,false,false,false,false,false,759,759
236079,up,Backspace,Backspace,false,false,false,false,false,759,759
236150,down,Backspace,Backspace,false,false,false,false,false,759,759
236155,input,"",deleteContentBackward,false,false,false,false,false,758,758
236231,up,Backspace,Backspace,false,false,false,false,false,758,758
236553,down,.,Period,false,false,false,false,false,758,758
236556,input,".",insertText,false,false,false,false,false,759,759
236612,up,.,Period,false,false,false,false,false,759,759
236691,down," ",Space,false,false,false,false,false,759,759
236694,input," ",insertText,false,false,false,false,false,760,760
236757,up," ",Space,false,false,false,false,false,760,760
236793,down,Shift,ShiftLeft,false,false,false,true,false,760,760
236936,down,P,KeyP,false,false,false,true,false,760,760
236939,input,"P",insertText,false,false,false,false,false,761,761
237007,up,P,KeyP,false,false,false,true,false,761,761
237032,up,Shift,ShiftLeft,false,false,false,false,false,761,761
237137,down,o,KeyO,false,false,false,false,false,761,761
237140,input,"o",insertText,false,false,false,false,false,762,762
237218,down,8,Digit8,false,false,false,false,false,762,762
237221,input,"8",insertText,false,false,false,false,false,763,763
237218,down,u,KeyU,false,false,false,false,false,763,763
237222,input,"u",insertText,false,false,false,false,false,764,764
237220,down,i,KeyI,false,false,false,false,false,764,764
237240,input,"i",insertText,false,false,false,false,false,765,765
237224,up,i,KeyI,false,false,false,false,false,765,765
237247,up,8,Digit8,false,false,false,false,false,765,765
237247,up,o,KeyO,false,false,false,false,false,765,765
237264,down,r,KeyR,false,false,false,false,false,765,765
237274,input,"r",insertText,false,false,false,false,false,766,766
237290,up,u,KeyU,false,false,false,false,false,766,766
237374,up,r,KeyR,false,false,false,false,false,766,766
237374,down," ",Space,false,false,false,false,false,766,766
237387,input," ",insertText,false,false,false,false,false,767,767
237444,down,t,KeyT,false,false,false,false,false,767,767
237446,input,"t",insertText,false,false,false,false,false,768,768
237512,up," ",Space,false,false,false,false,false,768,768
237544,up,t,KeyT,false,false,false,false,false,768,768
237738,down,Backspace,Backspace,false,false,false,false,false,768,768
237740,input,"",deleteContentBackward,false,false,false,false,false,767,767
237794,up,Backspace,Backspace,false,false,false,false,false,767,767
237858,down,Backspace,Backspace,false,false,false,false,false,767,767
237861,input,"",deleteContentBackward,false,false,false,false,false,766,766
237918,up,Backspace,Backspace,false,false,false,false,false,766,766
237983,down,Backspace,Backspace,false,false,false,false,false,766,766
237985,input,"",deleteContentBackward,false,false,false,false,false,765,765
238047,up,Backspace,Backspace,false,false,false,false,false,765,765
238112,down,Backspace,Backspace,false,false,false,false,false,765,765
238113,input,"",deleteContentBackward,false,false,false,false,false,764,764
238183,up,Backspace,Backspace,false,false,false,false,false,764,764
238257,down,Backspace,Backspace,false,false,false,false,false,764,764
238259,input,"",deleteContentBackward,false,false,false,false,false,763,763
238308,up,Backspace,Backspace,false,false,false,false,false,763,763
238369,down,Backspace,Backspace,false,false,false,false,false,763,763
238372,input,"",deleteContentBackward,false,false,false,false,false,762,762
238423,up,Backspace,Backspace,false,false,false,false,false,762,762
238600,down,u,KeyU,false,false,false,false,false,762,762
238604,input,"u",insertText,false,false,false,false,false,763,763
238609,down,i,KeyI,false,false,false,false,false,763,763
238622,input,"i",insertText,false,false,false,false,false,764,764
238622,up,i,KeyI,false,false,false,false,false,764,764
238626,up,u,KeyU,false,false,false,false,false,764,764
238694,down,r,KeyR,false,false,false,false,false,764,764
238697,input,"r",insertText,false,false,false,false,false,765,765
238851,up,r,KeyR,false,false,false,false,false,765,765
238874,down," ",Space,false,false,false,false,false,765,765
238875,input," ",insertText,false,false,false,false,false,766,766
238966,up," ",Space,false,false,false,false,false,766,766
239152,down,Backspace,Backspace,false,false,false,false,false,766,766
239153,input,"",deleteContentBackward,false,false,false,false,false,765,765
239220,up,Backspace,Backspace,false,false,false,false,false,765,765
239282,down,Backspace,Backspace,false,false,false,false,false,765,765
239283,input,"",deleteContentBackward,false,false,false,false,false,764,764
239347,up,Backspace,Backspace,false,false,false,false,false,764,764
239421,down,Backspace,Backspace,false,false,false,false,false,764,764
239423,input,"",deleteContentBackward,false,false,false,false,false,763,763
239484,down,r,KeyR,false,false,false,false,false,763,763
239487,input,"r",insertText,false,false,false,false,false,764,764
239492,up,Backspace,Backspace,false,false,false,false,false,764,764
239578,up,r,KeyR,false,false,false,false,false,764,764
239580,down," ",Space,false,false,false,false,false,764,764
239587,input," ",insertText,false,false,false,false,false,765,765
239641,down,t,KeyT,false,false,false,false,false,765,765
239643,input,"t",insertText,false,false,false,false,false,766,766
239704,down,h,KeyH,false,false,false,false,false,766,766
239706,input,"h",insertText,false,false,false,false,false,767,767
239706,up," ",Space,false,false,false,false,false,767,767
239731,up,t,KeyT,false,false,false,false,false,767,767
239781,up,h,KeyH,false,false,false,false,false,767,767
239816,down,e,KeyE,false,false,false,false,false,767,767
239818,input,"e",insertText,false,false,false,false,false,768,768
239905,up,e,KeyE,false,false,false,false,false,768,768
239916,down,m,KeyM,false,false,false,false,false,768,768
239920,input,"m",insertText,false,false,false,false,false,769,769
239996,up,m,KeyM,false,false,false,false,false,769,769
240107,down,",",Comma,false,false,false,false,false,769,769
240111,input,",",insertText,false,false,false,false,false,770,770
240200,up,",",Comma,false,false,false,false,false,770,770
240232,down," ",Space,false,false,false,false,false,770,770
240235,input," ",insertText,false,false,false,false,false,771,771
240289,down,a,KeyA,false,false,false,false,false,771,771
240292,input,"a",insertText,false,false,false,false,false,772,772
240340,up," ",Space,false,false,false,false,false,772,772
240389,down,l,KeyL,false,false,false,false,false,772,772
240392,input,"l",insertText,false,false,false,false,false,773,773
240399,up,a,KeyA,false,false,false,false,false,773,773
240449,up,l,KeyL,false,false,false,false,false,773,773
240574,down,o,KeyO,false,false,false,false,false,773,773
240577,input,"o",insertText,false,false,false,false,false,774,774
240624,down,n,KeyN,false,false,false,false,false,774,774
240627,input,"n",insertText,false,false,false,false,false,775,775
240656,up,o,KeyO,false,false,false,false,false,775,775
240698,down,g,KeyG,false,false,false,false,false,775,775
240701,input,"g",insertText,false,false,false,false,false,776,776
240712,up,n,KeyN,false,false,false,false,false,776,776
240754,down," ",Space,false,false,false,false,false,776,776
240758,input," ",insertText,false,false,false,false,false,777,777
240777,up,g,KeyG,false,false,false,false,false,777,777
240816,down,w,KeyW,false,false,false,false,false,777,777
240824,input,"w",insertText,false,false,false,false,false,778,778
240872,down,i,KeyI,false,false,false,false,false,778,778
240875,input,"i",insertText,false,false,false,false,false,779,779
240876,up," ",Space,false,false,false,false,false,779,779
240923,up,w,KeyW,false,false,false,false,false,779,779
240925,up,i,KeyI,false,false,false,false,false,779,779
240975,down,t,KeyT,false,false,false,false,false,779,779
240979,input,"t",insertText,false,false,false,false,false,780,780
241046,down,h,KeyH,false,false,false,false,false,780,780
241049,input,"h",insertText,false,false,false,false,false,781,781
241054,up,t,KeyT,false,false,false,false,false,781,781
241128,up,h,KeyH,false,false,false,false,false,781,781
241155,down," ",Space,false,false,false,false,false,781,781
241158,input," ",insertText,false,false,false,false,false,782,782
241236,up," ",Space,false,false,false,false,false,782,782
241245,down,s,KeyS,false,false,false,false,false,782,782
241255,input,"s",insertText,false,false,false,false,false,783,783
241322,up,s,KeyS,false,false,false,false,false,783,783
241341,down,o,KeyO,false,false,false,false,false,783,783
241343,input,"o",insertText,false,false,false,false,false,784,784
241397,down,m,KeyM,false,false,false,false,false,784,784
241399,input,"m",insertText,false,false,false,false,false,785,785
241431,up,o,KeyO,false,false,false,false,false,785,785
241473,down,e,KeyE,false,false,false,false,false,785,785
241475,input,"e",insertText,false,false,false,false,false,786,786
241481,up,m,KeyM,false,false,false,false,false,786,786
241520,down," ",Space,false,false,false,false,false,786,786
241523,input," ",insertText,false,false,false,false,false,787,787
241556,up,e,KeyE,false,false,false,false,false,787,787
241596,down,o,KeyO,false,false,false,false,false,787,787
241598,input,"o",insertText,false,false,false,false,false,788,788
241602,up," ",Space,false,false,false,false,false,788,788
241686,down,f,KeyF,false,false,false,false,false,788,788
241689,input,"f",insertText,false,false,false,false,false,789,789
241697,up,o,KeyO,false,false,false,false,false,789,789
241766,down," ",Space,false,false,false,false,false,789,789
241768,input," ",insertText,false,false,false,false,false,790,790
241776,up,f,KeyF,false,false,false,false,false,790,790
241871,down,t,KeyT,false,false,false,false,false,790,790
241874,input,"t",insertText,false,false,false,false,false,791,791
241912,up," ",Space,false,false,false,false,false,791,791
241922,down,h,KeyH,false,false,false,false,false,791,791
241924,input,"h",insertText,false,false,false,false,false,792,792
241969,up,t,KeyT,false,false,false,false,false,792,792
241977,up,h,KeyH,false,false,false,false,false,792,792
242116,down,e,KeyE,false,false,false,false,false,792,792
242121,input,"e",insertText,false,false,false,false,false,793,793
242196,up,e,KeyE,false,false,false,false,false,793,793
242255,down," ",Space,false,false,false,false,false,793,793
242258,input," ",insertText,false,false,false,false,false,794,794
242357,up," ",Space,false,false,false,false,false,794,794
242551,down,w,KeyW,false,false,false,false,false,794,794
242554,input,"w",insertText,false,false,false,false,false,795,795
242693,down,a,KeyA,false,false,false,false,false,795,795
242697,input,"a",insertText,false,false,false,false,false,796,796
242717,up,w,KeyW,false,false,false,false,false,796,796
242781,down,t,KeyT,false,false,false,false,false,796,796
242784,input,"t",insertText,false,false,false,false,false,797,797
242821,up,a,KeyA,false,false,false,false,false,797,797
242873,up,t,KeyT,false,false,false,false,false,797,797
242923,down,e,KeyE,false,false,false,false,false,797,797
242925,input,"e",insertText,false,false,false,false,false,798,798
242980,down,r,KeyR,false,false,false,false,false,798,798
242982,input,"r",insertText,false,false,false,false,false,799,799
243024,up,e,KeyE,false,false,false,false,false,799,799
243097,up,r,KeyR,false,false,false,false,false,799,799
243125,down,",",Comma,false,false,false,false,false,799,799
243127,input,",",insertText,false,false,false,false,false,800,800
243202,up,",",Comma,false,false,false,false,false,800,800
243236,down," ",Space,false,false,false,false,false,800,800
243240,input," ",insertText,false,false,false,false,false,801,801
243345,down,i,KeyI,false,false,false,false,false,801,801
243348,input,"i",insertText,false,false,false,false,false,802,802
243356,up," ",Space,false,false,false,false,false,802,802
243411,down,n,KeyN,false,false,false,false,false,802,802
243413,input,"n",insertText,false,false,false,false,false,803,803
243440,up,i,KeyI,false,false,false,false,false,803,803
243462,down,t,KeyT,false,false,false,false,false,803,803
243465,input,"t",insertText,false,false,false,false,false,804,804
243499,up,n,KeyN,false,false,false,false,false,804,804
243564,up,t,KeyT,false,false,false,false,false,804,804
243581,down,o,KeyO,false,false,false,false,false,804,804
243583,input,"o",insertText,false,false,false,false,false,805,805
243694,up,o,KeyO,false,false,false,false,false,805,805
243997,down," ",Space,false,false,false,false,false,805,805
244001,input," ",insertText,false,false,false,false,false,806,806
244109,down,t,KeyT,false,false,false,false,false,806,806
244111,input,"t",insertText,false,false,false,false,false,807,807
244133,up," ",Space,false,false,false,false,false,807,807
244142,down,h,KeyH,false,false,false,false,false,807,807
244154,input,"h",insertText,false,false,false,false,false,808,808
244182,up,t,KeyT,false,false,false,false,false,808,808
244237,up,h,KeyH,false,false,false,false,false,808,808
244256,down,e,KeyE,false,false,false,false,false,808,808
244258,input,"e",insertText,false,false,false,false,false,809,809
244312,down," ",Space,false,false,false,false,false,809,809
244315,input," ",insertText,false,false,false,false,false,810,810
244371,up,e,KeyE,false,false,false,false,false,810,810
244407,up," ",Space,false,false,false,false,false,810,810
245190,down,s,KeyS,false,false,false,false,false,810,810
245193,input,"s",insertText,false,false,false,false,false,811,811
245273,up,s,KeyS,false,false,false,false,false,811,811
245281,down,k,KeyK,false,false,false,false,false,811,811
245288,input,"k",insertText,false,false,false,false,false,812,812
245332,up,k,KeyK,false,false,false,false,false,812,812
245420,down,i,KeyI,false,false,false,false,false,812,812
245423,input,"i",insertText,false,false,false,false,false,813,813
245488,down,l,KeyL,false,false,false,false,false,813,813
245491,input,"l",insertText,false,false,false,false,false,814,814
245531,up,i,KeyI,false,false,false,false,false,814,814
245557,up,l,KeyL,false,false,false,false,false,814,814
245628,down,l,KeyL,false,false,false,false,false,814,814
245631,input,"l",insertText,false,false,false,false,false,815,815
245725,down,e,KeyE,false,false,false,false,false,815,815
245727,input,"e",insertText,false,false,false,false,false,816,816
245748,up,l,KeyL,false,false,false,false,false,816,816
245804,up,e,KeyE,false,false,false,false,false,816,816
245959,down,t,KeyT,false,false,false,false,false,816,816
245961,input,"t",insertText,false,false,false,false,false,817,817
246020,up,t,KeyT,false,false,false,false,false,817,817
246290,down,.,Period,false,false,false,false,false,817,817
246292,input,".",insertText,false,false,false,false,false,818,818
246387,up,.,Period,false,false,false,false,false,818,818
246408,down," ",Space,false,false,false,false,false,818,818
246411,input," ",insertText,false,false,false,false,false,819,819
246461,up," ",Space,false,false,false,false,false,819,819
246672,down,Shift,ShiftLeft,false,false,false,true,false,819,819
246783,down,L,KeyL,false,false,false,true,false,819,819
246788,input,"L",insertText,false,false,false,false,false,820,820
246817,up,Shift,ShiftLeft,false,false,false,false,false,820,820
246872,up,l,KeyL,false,false,false,false,false,820,820
246923,down,e,KeyE,false,false,false,false,false,820,820
246926,input,"e",insertText,false,false,false,false,false,821,821
247024,up,e,KeyE,false,false,false,false,false,821,821
247133,down," ",Space,false,false,false,false,false,821,821
247136,input," ",insertText,false,false,false,false,false,822,822
247203,up," ",Space,false,false,false,false,false,822,822
247448,down,Backspace,Backspace,false,false,false,false,false,822,822
247451,input,"",deleteContentBackward,false,false,false,false,false,821,821
247494,up,Backspace,Backspace,false,false,false,false,false,821,821
247566,down,Backspace,Backspace,false,false,false,false,false,821,821
247569,input,"",deleteContentBackward,false,false,false,false,false,820,820
247614,up,Backspace,Backspace,false,false,false,false,false,820,820
247679,down,Backspace,Backspace,false,false,false,false,false,820,820
247681,input,"",deleteContentBackward,false,false,false,false,false,819,819
247735,up,Backspace,Backspace,false,false,false,false,false,819,819
247762,down,Shift,ShiftLeft,false,false,false,true,false,819,819
247869,down,M,KeyM,false,false,false,true,false,819,819
247871,input,"M",insertText,false,false,false,false,false,820,820
247924,up,Shift,ShiftLeft,false,false,false,false,false,820,820
247980,down,i,KeyI,false,false,false,false,false,820,820
247983,input,"i",insertText,false,false,false,false,false,821,821
247998,up,m,KeyM,false,false,false,false,false,821,821
248080,up,i,KeyI,false,false,false,false,false,821,821
248081,down,x,KeyX,false,false,false,false,false,821,821
248088,input,"x",insertText,false,false,false,false,false,822,822
248195,down," ",Space,false,false,false,false,false,822,822
248197,input," ",insertText,false,false,false,false,false,823,823
248200,up,x,KeyX,false,false,false,false,false,823,823
248288,up," ",Space,false,false,false,false,false,823,823
248294,down,i,KeyI,false,false,false,false,false,823,823
248304,input,"i",insertText,false,false,false,false,false,824,824
248374,down,t,KeyT,false,false,false,false,false,824,824
248376,input,"t",insertText,false,false,false,false,false,825,825
248375,up,i,KeyI,false,false,false,false,false,825,825
248462,up,t,KeyT,false,false,false,false,false,825,825
248528,down," ",Space,false,false,false,false,false,825,825
248530,input," ",insertText,false,false,false,false,false,826,826
248596,up," ",Space,false,false,false,false,false,826,826
248799,down,a,KeyA,false,false,false,false,false,826,826
248802,input,"a",insertText,false,false,false,false,false,827,827
248909,down,r,KeyR,false,false,false,false,false,827,827
248912,input,"r",insertText,false,false,false,false,false,828,828
248950,up,a,KeyA,false,false,false,false,false,828,828
248968,down,o,KeyO,false,false,false,false,false,828,828
248971,input,"o",insertText,false,false,false,false,false,829,829
249013,up,r,KeyR,false,false,false,false,false,829,829
249033,down,u,KeyU,false,false,false,false,false,829,829
249037,input,"u",insertText,false,false,false,false,false,830,830
249096,up,o,KeyO,false,false,false,false,false,830,830
249096,down,n,KeyN,false,false,false,false,false,830,830
249104,input,"n",insertText,false,false,false,false,false,831,831
249125,up,u,KeyU,false,false,false,false,false,831,831
249171,down,d,KeyD,false,false,false,false,false,831,831
249174,input,"d",insertText,false,false,false,false,false,832,832
249199,up,n,KeyN,false,false,false,false,false,832,832
249222,down," ",Space,false,false,false,false,false,832,832
249223,input," ",insertText,false,false,false,false,false,833,833
249261,up,d,KeyD,false,false,false,false,false,833,833
249278,down,a,KeyA,false,false,false,false,false,833,833
249280,input,"a",insertText,false,false,false,false,false,834,834
249342,up," ",Space,false,false,false,false,false,834,834
249372,up,a,KeyA,false,false,false,false,false,834,834
249374,down,n,KeyN,false,false,false,false,false,834,834
249387,input,"n",insertText,false,false,false,false,false,835,835
249422,down,d,KeyD,false,false,false,false,false,835,835
249425,input,"d",insertText,false,false,false,false,false,836,836
249451,up,n,KeyN,false,false,false,false,false,836,836
249487,down," ",Space,false,false,false,false,false,836,836
249489,input," ",insertText,false,false,false,false,false,837,837
249523,up,d,KeyD,false,false,false,false,false,837,837
249557,down,l,KeyL,false,false,false,false,false,837,837
249559,input,"l",insertText,false,false,false,false,false,838,838
249600,up," ",Space,false,false,false,false,false,838,838
249655,down,e,KeyE,false,false,false,false,false,838,838
249658,input,"e",insertText,false,false,false,false,false,839,839
249656,up,l,KeyL,false,false,false,false,false,839,839
249737,down,t,KeyT,false,false,false,false,false,839,839
249740,input,"t",insertText,false,false,false,false,false,840,840
249768,up,e,KeyE,false,false,false,false,false,840,840
249838,down," ",Space,false,false,false,false,false,840,840
249841,input," ",insertText,false,false,false,false,false,841,841
249879,up,t,KeyT,false,false,false,false,false,841,841
249941,down,i,KeyI,false,false,false,false,false,841,841
249944,input,"i",insertText,false,false,false,false,false,842,842
249942,up," ",Space,false,false,false,false,false,842,842
250006,up,i,KeyI,false,false,false,false,false,842,842
250148,down,t,KeyT,false,false,false,false,false,842,842
250151,input,"t",insertText,false,false,false,false,false,843,843
250205,up,t,KeyT,false,false,false,false,false,843,843
250329,down," ",Space,false,false,false,false,false,843,843
250331,input," ",insertText,false,false,false,false,false,844,844
250432,up," ",Space,false,false,false,false,false,844,844
250956,down,c,KeyC,false,false,false,false,false,844,844
250960,input,"c",insertText,false,false,false,false,false,845,845
251015,down,o,KeyO,false,false,false,false,false,845,845
251018,input,"o",insertText,false,false,false,false,false,846,846
251039,up,c,KeyC,false,false,false,false,false,846,846
251066,up,o,KeyO,false,false,false,false,false,846,846
251134,down,o,KeyO,false,false,false,false,false,846,846
251139,input,"o",insertText,false,false,false,false,false,847,847
251192,up,o,KeyO,false,false,false,false,false,847,847
251307,down,k,KeyK,false,false,false,false,false,847,847
251309,input,"k",insertText,false,false,false,false,false,848,848
251378,down," ",Space,false,false,false,false,false,848,848
251381,input," ",insertText,false,false,false,false,false,849,849
251399,up,k,KeyK,false,false,false,false,false,849,849
251468,down,f,KeyF,false,false,false,false,false,849,849
251473,input,"f",insertText,false,false,false,false,false,850,850
251518,up," ",Space,false,false,false,false,false,850,850
251547,up,f,KeyF,false,false,false,false,false,850,850
251555,down,o,KeyO,false,false,false,false,false,850,850
251557,input,"o",insertText,false,false,false,false,false,851,851
251624,up,o,KeyO,false,false,false,false,false,851,851
251632,down,r,KeyR,false,false,false,false,false,851,851
251640,input,"r",insertText,false,false,false,false,false,852,852
251718,down," ",Space,false,false,false,false,false,852,852
251722,input," ",insertText,false,false,false,false,false,853,853
251790,up,r,KeyR,false,false,false,false,false,853,853
251807,up," ",Space,false,false,false,false,false,853,853
252029,down,3,Digit3,false,false,false,false,false,853,853
252032,input,"3",insertText,false,false,false,false,false,854,854
252123,up,3,Digit3,false,false,false,false,false,854,854
252125,down,0,Digit0,false,false,false,false,false,854,854
252138,input,"0",insertText,false,false,false,false,false,855,855
252206,up,0,Digit0,false,false,false,false,false,855,855
252262,down," ",Space,false,false,false,false,false,855,855
252264,input," ",insertText,false,false,false,false,false,856,856
252341,down,m,KeyM,false,false,false,false,false,856,856
252344,input,"m",insertText,false,false,false,false,false,857,857
252392,up," ",Space,false,false,false,false,false,857,857
252475,down,i,KeyI,false,false,false,false,false,857,857
252477,input,"i",insertText,false,false,false,false,false,858,858
252483,up,m,KeyM,false,false,false,false,false,858,858
252584,up,i,KeyI,false,false,false,false,false,858,858
252693,down,n,KeyN,false,false,false,false,false,858,858
252697,input,"n",insertText,false,false,false,false,false,859,859
252785,up,n,KeyN,false,false,false,false,false,859,859
252872,down,u,KeyU,false,false,false,false,false,859,859
252875,input,"u",insertText,false,false,false,false,false,860,860
252941,down,t,KeyT,false,false,false,false,false,860,860
252944,input,"t",insertText,false,false,false,false,false,861,861
252942,up,u,KeyU,false,false,false,false,false,861,861
253037,down,e,KeyE,false,false,false,false,false,861,861
253040,input,"e",insertText,false,false,false,false,false,862,862
253114,up,t,KeyT,false,false,false,false,false,862,862
253115,down,s,KeyS,false,false,false,false,false,862,862
253121,input,"s",insertText,false,false,false,false,false,863,863
253161,up,e,KeyE,false,false,false,false,false,863,863
253187,up,s,KeyS,false,false,false,false,false,863,863
253305,down,.,Period,false,false,false,false,false,863,863
253309,input,".",insertText,false,false,false,false,false,864,864
253380,up,.,Period,false,false,false,false,false,864,864
253414,down," ",Space,false,false,false,false,false,864,864
253417,input," ",insertText,false,false,false,false,false,865,865
253480,down,Shift,ShiftLeft,false,false,false,true,false,865,865
253492,up," ",Space,false,false,false,true,false,865,865
253581,down,I,KeyI,false,false,false,true,false,865,865
253583,input,"I",insertText,false,false,false,false,false,866,866
253619,up,Shift,ShiftLeft,false,false,false,false,false,866,866
253639,up,i,KeyI,false,false,false,false,false,866,866
253710,down,t,KeyT,false,false,false,false,false,866,866
253714,input,"t",insertText,false,false,false,false,false,867,867
253795,down," ",Space,false,false,false,false,false,867,867
253797,input," ",insertText,false,false,false,false,false,868,868
253823,up,t,KeyT,false,false,false,false,false,868,868
253897,down,s,KeyS,false,false,false,false,false,868,868
253899,input,"s",insertText,false,false,false,false,false,869,869
253898,up," ",Space,false,false,false,false,false,869,869
253923,down,h,KeyH,false,false,false,false,false,869,869
253926,input,"h",insertText,false,false,false,false,false,870,870
253956,up,s,KeyS,false,false,false,false,false,870,870
253972,down,o,KeyO,false,false,false,false,false,870,870
253974,input,"o",insertText,false,false,false,false,false,871,871
254019,down,u,KeyU,false,false,false,false,false,871,871
254022,input,"u",insertText,false,false,false,false,false,872,872
254053,up,h,KeyH,false,false,false,false,false,872,872
